 USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
077900 99999 201111060400 160   3 ***  30 BKN 8 0 2 12.5 80 ** ** ** ** ** ** ** 8   59   56 1004.8 29.65 1003.4 *** ***  0.00T***** ***** ***** ** 
077900 99999 201111060500 200   2 ***  30 *** 8 0 2 12.5 61 ** ** ** ** ** ** ** 8   58   55 1005.5 29.68 1004.1 *** ***  0.00T***** ***** ***** ** 
077900 99999 201111060600 240   1 ***  30 BKN 9 * *  1.9 81 ** ** ** ** ** ** ** 8   58   55 1006.2 ***** 1004.8  67  57 ***** *****  2.37  1.06 ** 
077900 99999 201111060700 160   3 ***  32 *** 9 0 0  7.5 25 ** ** ** ** ** ** ** 8   59   57 1006.7 29.71 1005.3 *** ***  0.08 ***** ***** ***** ** 
077900 99999 201111060800 110   3 *** 722 SCT 9 0 2  7.5 ** ** ** ** ** ** ** ** *   62   58 1007.4 29.74 1006.0 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111060900 140   8 *** 722 SCT 9 0 2  7.5 01 ** ** ** ** ** ** ** 8   65   57 1007.8 29.74 1006.4 *** *** ***** ***** *****  0.08 ** 
077900 99999 201111061000 130   9 *** 722 *** 9 0 2  7.5 ** ** ** ** ** ** ** ** *   67   55 1007.4 29.74 1006.0 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111061100 130  14 *** 722 SCT 8 0 2  9.4 ** ** ** ** ** ** ** ** *   67   56 1007.7 29.74 1006.3 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111061200 130  11 *** 722 SCT 8 0 2  9.4 03 ** ** ** ** ** ** ** 8   66   56 1007.9 29.74 1006.5 *** *** *****  0.08 *****  0.00 ** 
077900 99999 201111061300 140   8 ***  27 BKN 9 0 2  9.4 ** ** ** ** ** ** ** ** *   66   53 1007.4 29.74 1006.0 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111061400 120  11 ***  26 BKN 9 3 2  9.4 ** ** ** ** ** ** ** ** *   66   57 1007.9 29.74 1006.5 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111061500 120  14 ***  26 BKN 9 3 2  9.4 ** ** ** ** ** ** ** ** *   65   55 1008.3 29.77 1006.9 *** *** ***** ***** *****  0.00 ** 
077900 99999 201111061600 100   7 ***  26 BKN 9 3 2  5.0 17 ** ** ** ** ** ** ** 9   63   58 1008.6 ***** 1007.2 *** ***  0.03 ***** ***** ***** ** 
077900 99999 201111061700 200   9 ***  26 OVC 9 * *  3.1 95 81 ** ** ** ** ** ** 9   58   54 1009.7 29.80 1008.3 *** ***  0.04 ***** ***** ***** ** 
077900 99999 201111061800 220   6 ***  30 OVC 9 * *  3.1 95 80 ** ** ** ** ** ** 9   56   53 1011.3 29.85 1009.9  67  56 ***** ***** *****  0.43 ** 
077900 99999 201111061900 190   8 ***  30 OVC 9 * *  3.8 95 80 ** ** ** ** ** ** 9   56   54 1011.4 29.85 1010.0 *** ***  0.16 ***** ***** ***** ** 
077900 99999 201111062000 170   6 ***  30 OVC 9 * * 11.2 25 ** ** ** ** ** ** ** 9   56   53 1010.8 29.83 1009.4 *** ***  0.02 ***** ***** ***** ** 
077900 99999 201111062100 200   2 *** 722 SCT 8 0 0 12.5 02 ** ** ** ** ** ** ** 9   55   51 1011.5 29.85 1010.1 *** *** ***** ***** *****  0.16 ** 
077900 99999 201111062200 170   5 ***  79 *** 8 7 0 12.5 ** ** ** ** ** ** ** ** *   55   51 1011.8 29.85 1010.4 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111062300 170   6 ***  30 OVC * * *  2.2 65 ** ** ** 63 10 ** ** *   56   54 1012.3 ***** 1010.9 *** ***  0.12 ***** ***** ***** ** 
077900 99999 201111070000 280   3 ***  40 OVC * * * 25.0 61 ** ** ** 61 ** ** ** *   55   53 1012.3 ***** 1010.9 *** *** *****  0.59 *****  0.43 ** 
077900 99999 201111070100 220   1 ***  69 OVC * * * 25.0 00 ** ** ** ** ** ** ** *   55   53 1012.6 ***** 1011.2 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111070200 250   2 ***  79 *** 8 0 0 12.5 ** ** ** ** ** ** ** ** *   55   53 1012.7 29.88 1011.3 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111070300 ***   0 *** 722 SCT * * *  0.4 ** ** ** ** 45 ** ** ** *   52   51 1012.7 29.88 1011.2 *** *** ***** ***** *****  0.00 ** 
077900 99999 201111070400 270   2 *** 197 BKN * * * 34.4 ** ** ** ** ** ** ** ** *   52   50 1013.1 29.91 1011.6 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111070500 230   3 ***  35 *** 2 7 2 12.5 ** ** ** ** ** ** ** ** *   53   52 1013.6 29.91 1012.2 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111070600 ***   0 ***  21 OVC 3 7 * 12.5 ** ** ** ** ** ** ** ** *   54   52 1013.7 29.91 1012.3  57  52 ***** *****  1.12  0.59 ** 
077900 99999 201111070700 210   3 ***  30 OVC 2 7 * 12.5 ** ** ** ** ** ** ** ** *   55   54 1014.2 29.94 1012.8 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111070800 210   2 ***  35 OVC 2 7 *  9.4 ** ** ** ** ** ** ** ** *   57   55 1014.7 29.94 1013.3 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111070900 170   1 ***  35 OVC 9 7 *  9.4 ** ** ** ** ** ** ** ** *   59   57 1014.9 29.94 1013.5 *** *** ***** ***** *****  0.00 ** 
077900 99999 201111071000 090   3 ***  23 OVC 2 7 * 15.6 ** ** ** ** ** ** ** ** *   61   57 1015.3 29.97 1013.9 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111071100 070   2 ***  98 OVC 2 7 * 15.6 ** ** ** ** ** ** ** ** *   63   58 1014.8 29.94 1013.4 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111071200 090   2 ***  39 OVC 9 7 *  9.4 80 ** ** ** ** ** ** ** 8   62   58 1014.4 29.94 1013.0 *** *** *****  0.08 *****  0.08 ** 
077900 99999 201111071300 110   6 ***  39 BKN 9 7 * 15.6 25 ** ** ** ** ** ** ** 8   64   59 1014.2 29.94 1012.8 *** ***  0.02 ***** ***** ***** ** 
077900 99999 201111071400 120   8 ***  39 BKN 9 7 * 15.6 ** ** ** ** ** ** ** ** *   64   59 1013.9 29.91 1012.5 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111071500 190   2 ***  39 BKN 9 7 *  7.5 80 ** ** ** ** ** ** ** 8   63   59 1013.6 29.91 1012.2 *** *** ***** ***** *****  0.02 ** 
077900 99999 201111071600 110   5 ***  39 BKN 9 7 *  5.0 80 ** ** ** ** ** ** ** 8   61   58 1013.6 29.91 1012.2 *** ***  0.02 ***** ***** ***** ** 
077900 99999 201111071700 150   5 ***  39 BKN 9 7 *  6.9 80 ** ** ** ** ** ** ** 8   59   56 1013.9 29.91 1012.5 *** ***  0.08 ***** ***** ***** ** 
077900 99999 201111071800 120  10 ***  39 OVC 8 7 *  2.5 80 ** ** ** ** ** ** ** 8   60   57 1014.1 29.94 1012.7  64  54 ***** ***** *****  0.35 ** 
077900 99999 201111071900 130   7 ***  26 OVC 8 * *  2.5 80 ** ** ** ** ** ** ** 8   60   57 1014.1 29.94 1012.7 *** ***  0.16 ***** ***** ***** ** 
077900 99999 201111072000 210   5 ***  16 OVC 8 * *  6.2 25 ** ** ** ** ** ** ** 8   60   57 1013.8 29.91 1012.4 *** ***  0.16 ***** ***** ***** ** 
077900 99999 201111072100 140  16 ***  32 OVC 9 * *  6.2 91 ** ** ** ** ** ** ** 9   62   58 1013.7 29.91 1012.3 *** *** ***** ***** *****  0.91 ** 
077900 99999 201111072200 130  16 *** 128 BKN 5 3 2  9.4 01 ** ** ** ** ** ** ** 8   63   58 1013.9 29.94 1012.5 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111072300 140  11 ***  48 *** * * * 10.0 00 ** ** ** ** ** ** ** *   63   58 1014.1 29.94 1012.7 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111080000 140  15 *** 722 SCT * * * 11.2 00 ** ** ** ** ** ** ** *   63   59 1014.2 29.94 1012.8 *** *** *****  0.91 *****  0.00 ** 
077900 99999 201111080100 150  14 *** 236 BKN * * * 11.9 00 ** ** ** ** ** ** ** *   63   58 1014.0 29.94 1012.6 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111080200 130  13 ***  59 *** 5 0 2  9.4 ** ** ** ** ** ** ** ** *   63   57 1014.2 29.94 1012.8 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111080300 150   8 ***  59 *** 5 0 2  9.4 ** ** ** ** ** ** ** ** *   62   56 1014.5 29.94 1013.1 *** *** ***** ***** *****  0.00 ** 
077900 99999 201111080400 150   5 *** *** *** * * * 37.5 00 ** ** ** ** ** ** ** *   60   54 1015.1 ***** 1013.7 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111080500 190   6 *** 722 *** 5 0 2  9.4 ** ** ** ** ** ** ** ** *   55   51 1015.2 29.97 1013.8 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111080600 ***   0 *** 722 *** 8 0 0 18.8 ** ** ** ** ** ** ** ** *   54   51 1015.4 29.97 1014.0  63  54 ***** *****  1.25  0.91 ** 
077900 99999 201111080700 270   2 *** 722 SCT 8 0 1 18.8 ** ** ** ** ** ** ** ** *   55   51 1015.7 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111080800 200   3 *** 722 SCT 9 0 1 18.8 17 16 ** ** ** ** ** ** 9   58   54 1016.4 30.00 1015.0 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111080900 130   7 *** 722 SCT 9 0 1 18.8 17 16 ** ** ** ** ** ** 9   64   56 1016.2 30.00 1014.8 *** *** ***** ***** *****  0.00 ** 
077900 99999 201111081000 140  13 ***  45 BKN 9 6 * 12.5 01 ** ** ** ** ** ** ** 9   65   56 1016.4 30.00 1015.0 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111081100 130  14 *** *** *** * * * 37.5 00 ** ** ** ** ** ** ** *   66   56 1016.7 ***** 1015.3 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111081200 130  14 ***  23 *** 9 6 4 25.0 01 ** ** ** ** ** ** ** 9   64   55 1016.2 30.00 1014.8 *** *** *****  0.00 *****  0.00 ** 
077900 99999 201111081300 120  15 ***  30 BKN 9 6 4 25.0 ** ** ** ** ** ** ** ** *   64   55 1015.8 29.97 1014.4 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111081400 130  15 ***  29 BKN 9 6 4 12.5 ** ** ** ** ** ** ** ** *   64   55 1015.7 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111081500 130  15 ***  29 OVC 9 6 4 11.2 80 ** ** ** ** ** ** ** 8   63   56 1016.2 30.00 1014.8 *** *** ***** ***** *****  0.00T** 
077900 99999 201111081600 ***   0 ***  16 OVC 8 7 *  3.1 63 10 ** ** ** ** ** ** 8   60   57 1016.6 30.00 1015.2 *** ***  0.16 ***** ***** ***** ** 
077900 99999 201111081700 110   8 ***  16 OVC 9 7 *  6.2 62 ** ** ** ** ** ** ** 6   59   55 1016.9 30.00 1015.5 *** ***  0.12 ***** ***** ***** ** 
077900 99999 201111081800 140   3 ***  16 OVC 9 7 *  9.4 21 ** ** ** ** ** ** ** 8   59   55 1017.3 30.03 1015.9  66  52 ***** ***** *****  0.28 ** 
077900 99999 201111081900 080   5 ***  21 OVC 9 * *  9.4 ** ** ** ** ** ** ** ** *   58   54 1017.4 30.03 1016.0 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111082000 120   6 ***  49 BKN 8 7 *  9.4 ** ** ** ** ** ** ** ** *   58   53 1017.6 30.03 1016.2 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111082100 110   9 ***  59 BKN 8 7 *  9.4 ** ** ** ** ** ** ** ** *   61   55 1017.9 30.03 1016.5 *** *** ***** ***** *****  0.00 ** 
077900 99999 201111082200 240   3 ***  89 BKN 5 7 * 12.5 ** ** ** ** ** ** ** ** *   59   53 1018.1 30.06 1016.7 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111082300 300   2 ***  33 BKN * * * 37.5 00 ** ** ** ** ** ** ** *   59   54 1018.2 ***** 1016.8 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111090000 210   2 *** 722 SCT * * * 37.5 00 ** ** ** ** ** ** ** *   58   54 1018.3 ***** 1016.9 *** *** *****  0.00T*****  0.00 ** 
077900 99999 201111090100 180   3 ***  89 BKN * * * 11.9 00 ** ** ** ** ** ** ** *   56   53 1018.3 30.06 1016.9 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111090200 230   2 ***  79 BKN 5 7 * 12.5 ** ** ** ** ** ** ** ** *   56   54 1018.5 30.06 1017.1 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111090300 290   1 ***  79 BKN 5 7 * 12.5 ** ** ** ** ** ** ** ** *   56   53 1018.5 30.06 1017.1 *** *** ***** ***** *****  0.00 ** 
077900 99999 201111090400 220   5 ***  30 BKN 5 7 *  9.4 ** ** ** ** ** ** ** ** *   55   53 1019.1 30.09 1017.6 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111090500 210   3 *** *** OVC * * * 34.4 00 ** ** ** ** ** ** ** *   55   53 1019.1 ***** 1017.6 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111090600 210   3 ***  20 BKN 5 7 * 12.5 13 ** ** ** ** ** ** ** 2   55   53 1019.4 30.09 1017.9  61  55 ***** *****  0.26  0.00T** 
077900 99999 201111090700 210   5 *** 722 SCT 9 7 * 12.5 ** ** ** ** ** ** ** ** *   55   54 1019.9 30.09 1018.4 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111090800 ***   0 *** 722 *** 2 7 * 12.5 ** ** ** ** ** ** ** ** *   61   57 1020.4 30.12 1019.0 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111090900 330   3 *** 722 SCT 2 7 * 12.5 ** ** ** ** ** ** ** ** *   66   56 1020.5 30.12 1019.1 *** *** ***** ***** *****  0.00 ** 
077900 99999 201111091000 070   5 *** 722 SCT 2 7 * 12.5 ** ** ** ** ** ** ** ** *   68   58 1020.7 30.12 1019.3 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111091100 080   5 *** 722 SCT 3 0 2 12.5 ** ** ** ** ** ** ** ** *   67   58 1020.3 30.12 1018.9 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111091200 040   5 *** 722 SCT 3 3 0 12.5 ** ** ** ** ** ** ** ** *   66   56 1020.2 30.12 1018.8 *** *** *****  0.00 *****  0.00 ** 
077900 99999 201111091300 050   6 *** 722 SCT 9 3 0 12.5 ** ** ** ** ** ** ** ** *   66   59 1019.9 30.09 1018.5 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111091400 340   3 *** 722 SCT 9 3 0 12.5 ** ** ** ** ** ** ** ** *   65   59 1020.0 30.12 1018.6 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111091500 350   2 *** 722 SCT 9 3 0 12.5 ** ** ** ** ** ** ** ** *   65   59 1020.0 30.12 1018.6 *** *** ***** ***** *****  0.00 ** 
077900 99999 201111091600 220   2 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   62   58 1020.2 30.12 1018.8 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111091700 220   3 *** 722 SCT 2 3 0 12.5 ** ** ** ** ** ** ** ** *   59   57 1020.3 30.12 1018.9 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111091800 240   2 *** 722 *** 2 0 0 12.5 ** ** ** ** ** ** ** ** *   57   55 1020.6 30.12 1019.2  69  54 ***** ***** *****  0.00 ** 
077900 99999 201111091900 240   2 *** *** CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   56   54 1020.7 30.12 1019.2 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111092000 210   5 *** *** CLR 0 0 0 11.2 ** ** ** ** ** ** ** ** *   55   53 1020.7 30.12 1019.2 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111092100 210   3 *** *** CLR 0 0 0 18.8 ** ** ** ** ** ** ** ** *   55   53 1020.8 30.12 1019.3 *** *** ***** ***** *****  0.00 ** 
077900 99999 201111092200 210   5 *** *** *** * * * 34.4 00 ** ** ** ** ** ** ** *   54   52 1020.7 ***** 1019.2 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111092300 220   5 *** 722 CLR 0 0 0 37.5 00 ** ** ** ** ** ** ** *   54   52 1020.4 30.12 1018.9 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111100000 210   5 *** 722 CLR 0 0 0 37.5 00 ** ** ** ** ** ** ** *   54   51 1020.0 30.09 1018.5 *** *** *****  0.00 *****  0.00 ** 
077900 99999 201111100100 210   5 *** 722 CLR 0 0 0 34.4 00 ** ** ** ** ** ** ** *   54   51 1019.7 30.09 1018.2 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111100200 200   5 *** *** CLR 0 0 0 15.6 ** ** ** ** ** ** ** ** *   54   51 1019.3 30.09 1017.8 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111100300 220   5 *** *** CLR 0 0 0 15.6 ** ** ** ** ** ** ** ** *   54   51 1018.9 30.06 1017.4 *** *** ***** ***** *****  0.00 ** 
077900 99999 201111100400 210   6 *** *** CLR 0 0 0 15.6 ** ** ** ** ** ** ** ** *   55   51 1018.8 30.06 1017.3 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111100500 210   6 *** *** CLR 0 0 0 15.6 ** ** ** ** ** ** ** ** *   53   50 1018.8 30.06 1017.3 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111100600 ***   0 *** *** CLR 0 0 0 15.6 ** ** ** ** ** ** ** ** *   54   50 1018.7 30.06 1017.2  57  53 ***** *****  0.00  0.00 ** 
077900 99999 201111100700 220   9 *** *** CLR 0 0 0 15.6 ** ** ** ** ** ** ** ** *   56   50 1018.9 30.06 1017.5 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111100800 220   7 *** *** CLR 0 0 0 25.0 ** ** ** ** ** ** ** ** *   60   51 1019.2 30.09 1017.8 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111100900 220   3 *** *** *** * * * 37.5 00 ** ** ** ** ** ** ** *   64   53 1019.4 ***** 1018.0 *** *** ***** ***** *****  0.00 ** 
077900 99999 201111101000 350   5 *** *** *** * * * 34.4 00 ** ** ** ** ** ** ** *   66   57 1019.3 ***** 1017.9 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111101100 360   6 *** 722 *** 2 0 0 25.0 ** ** ** ** ** ** ** ** *   67   56 1018.8 30.06 1017.4 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111101200 010   5 *** 722 *** 2 0 0 25.0 ** ** ** ** ** ** ** ** *   68   54 1018.2 30.06 1016.8 *** *** *****  0.00 *****  0.00 ** 
077900 99999 201111101300 360   6 *** 722 *** 2 0 0 25.0 ** ** ** ** ** ** ** ** *   68   55 1017.8 30.03 1016.4 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111101400 360   8 *** 722 *** 8 0 0 25.0 ** ** ** ** ** ** ** ** *   65   55 1017.7 30.03 1016.3 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111101500 340   6 *** 722 *** 8 0 0 25.0 ** ** ** ** ** ** ** ** *   64   54 1017.5 30.03 1016.1 *** *** ***** ***** *****  0.00 ** 
077900 99999 201111101600 190   2 *** *** *** * * *  8.8 00 ** ** ** ** ** ** ** *   61   54 1017.5 ***** 1016.1 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111101700 220   5 *** 722 *** 5 0 0 15.6 ** ** ** ** ** ** ** ** *   57   54 1017.4 30.03 1016.0 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111101800 220   3 *** 722 *** 5 0 0 15.6 ** ** ** ** ** ** ** ** *   56   53 1017.6 30.03 1016.2  68  54 ***** ***** *****  0.00 ** 
077900 99999 201111101900 230   2 *** 722 *** 5 0 0 12.5 ** ** ** ** ** ** ** ** *   57   53 1017.8 30.03 1016.4 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111102000 230   3 *** *** CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   56   52 1018.0 30.06 1016.6 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111102100 180   1 *** *** CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   56   52 1018.2 30.06 1016.8 *** *** ***** ***** *****  0.00 ** 
077900 99999 201111102200 220   3 *** *** CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   55   51 1018.3 30.06 1016.8 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111102300 210   6 *** 722 CLR 0 0 0 34.4 00 ** ** ** ** ** ** ** *   56   51 1018.2 30.06 1016.8 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111110000 210   7 *** 722 CLR 0 0 0 37.5 00 ** ** ** ** ** ** ** *   56   51 1018.0 30.06 1016.6 *** *** *****  0.00 *****  0.00 ** 
077900 99999 201111110100 230   5 *** 722 CLR 0 0 0 34.4 00 ** ** ** ** ** ** ** *   55   50 1018.2 30.06 1016.7 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111110200 220   5 *** 722 *** 5 0 1 18.8 ** ** ** ** ** ** ** ** *   54   50 1018.1 30.06 1016.6 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111110300 220   7 *** 722 *** 5 3 1 18.8 ** ** ** ** ** ** ** ** *   56   50 1018.1 30.06 1016.7 *** *** ***** ***** *****  0.00 ** 
077900 99999 201111110400 220   7 *** 722 SCT 5 3 1 18.8 ** ** ** ** ** ** ** ** *   55   50 1018.4 30.06 1016.9 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111110500 220   8 *** 722 SCT 5 3 1 18.8 ** ** ** ** ** ** ** ** *   55   49 1018.4 30.06 1016.9 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111110600 210   6 *** 722 SCT 5 3 1 18.8 ** ** ** ** ** ** ** ** *   55   49 1018.8 30.06 1017.3  57  54 ***** *****  0.00  0.00 ** 
077900 99999 201111110700 220   7 *** 722 SCT 5 0 1 18.8 ** ** ** ** ** ** ** ** *   56   50 1019.3 30.09 1017.9 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111110800 210   6 *** 722 SCT 5 0 1 18.8 ** ** ** ** ** ** ** ** *   60   52 1019.8 30.09 1018.4 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111110900 230   5 *** 722 BKN 8 0 1 18.8 ** ** ** ** ** ** ** ** *   64   53 1020.3 ***** 1018.9 *** *** ***** ***** *****  0.00 ** 
077900 99999 201111111000 040   2 ***  26 BKN 9 0 1 18.8 ** ** ** ** ** ** ** ** *   67   53 1020.6 30.12 1019.2 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111111100 020   7 ***  26 BKN 9 0 1 18.8 ** ** ** ** ** ** ** ** *   67   54 1020.6 30.12 1019.2 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111111200 020   8 ***  26 BKN 8 0 1 18.8 ** ** ** ** ** ** ** ** *   65   55 1020.6 30.12 1019.2 *** *** *****  0.00 *****  0.00 ** 
077900 99999 201111111300 020   7 ***  26 BKN 8 0 1 18.8 ** ** ** ** ** ** ** ** *   64   56 1020.6 30.12 1019.2 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111111400 020   5 ***  26 BKN 9 0 1 18.8 ** ** ** ** ** ** ** ** *   63   55 1021.1 30.15 1019.7 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111111500 350   3 ***  26 BKN 9 0 1 18.8 ** ** ** ** ** ** ** ** *   62   55 1021.6 30.15 1020.2 *** *** ***** ***** *****  0.00 ** 
077900 99999 201111111600 210   2 ***  32 BKN 9 0 1 18.8 ** ** ** ** ** ** ** ** *   59   55 1022.0 30.15 1020.6 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111111700 220   3 ***  26 BKN 8 0 0  9.4 ** ** ** ** ** ** ** ** *   58   55 1022.6 30.18 1021.2 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111111800 230   3 *** 722 SCT 8 0 0  9.4 ** ** ** ** ** ** ** ** *   56   54 1023.4 30.21 1021.9  67  55 ***** ***** *****  0.00 ** 
077900 99999 201111111900 230   3 *** 722 SCT 8 0 0  9.4 ** ** ** ** ** ** ** ** *   56   53 1023.7 30.21 1022.2 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111112000 230   3 *** 722 SCT 8 0 0  9.4 ** ** ** ** ** ** ** ** *   56   53 1024.3 30.24 1022.8 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111112100 230   6 *** 722 SCT 8 0 0  9.4 ** ** ** ** ** ** ** ** *   55   53 1024.9 30.24 1023.4 *** *** ***** ***** *****  0.00 ** 
077900 99999 201111112200 210   3 *** 722 *** 8 0 0  9.4 ** ** ** ** ** ** ** ** *   53   51 1025.3 30.27 1023.8 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111112300 190   2 *** 722 SCT * * *  9.4 00 ** ** ** ** ** ** ** *   53   50 1025.9 30.27 1024.4 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111120000 220   5 *** 722 CLR 0 0 0 11.2 00 ** ** ** ** ** ** ** *   53   50 1026.2 30.30 1024.7 *** *** *****  0.00 *****  0.00 ** 
077900 99999 201111120100 250   3 ***  32 BKN * * *  9.4 00 ** ** ** ** ** ** ** *   53   51 1026.6 30.30 1025.1 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111120200 290   5 *** 722 SCT 5 0 0  9.4 ** ** ** ** ** ** ** ** *   54   51 1026.8 30.30 1025.3 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111120300 300   6 *** 722 *** 5 0 0  9.4 ** ** ** ** ** ** ** ** *   55   50 1026.8 30.30 1025.3 *** *** ***** ***** *****  0.00 ** 
077900 99999 201111120400 300   7 *** 722 *** 5 0 0  9.4 ** ** ** ** ** ** ** ** *   55   49 1027.0 30.30 1025.5 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111120500 290   7 *** 722 SCT 5 0 0  9.4 ** ** ** ** ** ** ** ** *   55   49 1027.1 30.33 1025.6 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111120600 280   3 *** 722 *** 5 0 0  9.4 ** ** ** ** ** ** ** ** *   54   48 1027.5 30.33 1026.0  56  52 ***** *****  0.00  0.00 ** 
077900 99999 201111120700 280   6 *** 722 SCT 8 0 0  9.4 ** ** ** ** ** ** ** ** *   54   49 1028.0 30.33 1026.5 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111120800 ***   0 *** 722 SCT 8 0 0  9.4 ** ** ** ** ** ** ** ** *   59   51 1028.5 30.36 1027.0 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111120900 330  11 *** 722 *** 5 0 0  9.4 ** ** ** ** ** ** ** ** *   62   49 1028.5 30.36 1027.1 *** *** ***** ***** *****  0.00 ** 
077900 99999 201111121000 330  10 *** 722 *** 5 0 0  9.4 ** ** ** ** ** ** ** ** *   63   47 1028.8 30.36 1027.4 *** ***  0.00 ***** ***** ***** ** 
077900 99999 201111121100 340   9 *** 722 *** 5 0 0  9.4 ** ** ** ** ** ** ** ** *   63   50 1028.5 30.36 1027.1 *** ***  0.00 ***** ***** ***** ** 
